Date,Open_samsung,High_samsung,Low_samsung,Close_samsung,Volume_samsung,Change_samsung,Open_lg,High_lg,Low_lg,Close_lg,Volume_lg,Change_lg
2018-09-19,46000,46200,45700,46150,9367454,0.014285714285714235,69400,69400,67900,68200,1494446,-0.011594202898550732
2018-09-20,46850,47600,46400,47250,13536966,0.02383531960996743,68300,70000,68200,69000,1194328,0.011730205278592365
2018-09-21,46550,47550,46550,47400,14476906,0.0031746031746031633,69600,70100,69100,69500,760994,0.007246376811594235
2018-09-27,46950,47500,46450,47500,15804586,0.0021097046413502962,69100,70100,68500,69600,897762,0.0014388489208632116
2018-09-28,47250,47250,46300,46450,11270515,-0.02210526315789474,70000,71900,69900,71000,1255496,0.02011494252873569
2018-10-01,46450,46800,45800,46350,6354983,-0.0021528525296017342,71000,71500,70200,71100,558633,0.0014084507042253502
2018-10-02,46450,46700,45700,45700,6607188,-0.014023732470334394,70700,71300,69900,69900,600630,-0.016877637130801704
2018-10-04,45150,45600,44700,44700,11865327,-0.021881838074398252,69700,70200,68400,69000,681480,-0.012875536480686733
2018-10-05,44800,45500,44550,44700,10544165,0.0,68600,71200,68000,70500,952571,0.021739130434782705
2018-10-08,44200,45200,44200,44950,6759464,0.005592841163311046,69600,69700,67800,67800,922338,-0.03829787234042559
2018-10-10,45250,45500,44500,45300,10341349,0.007786429365962189,67200,67300,65200,65200,1103556,-0.03834808259587019
2018-10-11,44000,44650,43100,43100,19324537,-0.04856512141280356,62400,63900,61600,62300,1441637,-0.04447852760736193
2018-10-12,43200,44650,43200,44000,12640906,0.02088167053364276,62100,65100,62100,64400,1114941,0.03370786516853941
2018-10-15,44050,44050,43350,43800,7434522,-0.004545454545454519,64400,65500,63800,64300,434965,-0.0015527950310558758
2018-10-16,43700,44150,43350,43600,6825677,-0.004566210045662156,64300,65000,63400,63500,508133,-0.01244167962674958
2018-10-17,44150,44500,44000,44150,8306193,0.012614678899082632,64500,65800,64000,64600,676861,0.017322834645669305
2018-10-18,43950,44450,43700,44050,8347725,-0.0022650056625141968,64700,66000,64400,64900,499578,0.004643962848297267
2018-10-19,43900,44150,43450,43900,7842520,-0.0034052213393870323,64400,66000,63200,65700,581306,0.012326656394453073
2018-10-22,43450,43950,43200,43550,8357648,-0.007972665148063829,64600,66300,64600,65700,354570,0.0
2018-10-23,43300,43450,42550,43050,9531231,-0.01148105625717566,65200,65300,63100,63600,597221,-0.03196347031963476
2018-10-24,43050,43100,42250,42550,13522825,-0.011614401858304313,64200,64700,63500,64500,543722,0.014150943396226356
2018-10-25,40600,41550,40550,41000,19338170,-0.03642773207990602,62700,63400,61700,62700,661062,-0.027906976744186074
2018-10-26,41100,41300,40400,41000,14413864,0.0,63100,63900,60500,61100,920580,-0.02551834130781494
2018-10-29,40850,41950,40550,41400,14460521,0.009756097560975618,60900,61900,59100,59400,683052,-0.02782324058919805
2018-10-30,41400,43000,41000,42350,14205190,0.022946859903381744,58800,61700,58800,61200,811009,0.030303030303030276
2018-10-31,42900,43350,41700,42400,17621480,0.0011806375442739991,61500,63800,61000,63300,819823,0.03431372549019618
2018-11-01,42450,42950,42150,42150,13423132,-0.005896226415094352,63700,66500,63400,66000,1056023,0.042654028436019065
2018-11-02,43050,44250,42800,44150,16517112,0.04744958481613293,66600,67700,66200,67200,792881,0.018181818181818077
2018-11-05,43750,43800,42900,43800,9426777,-0.007927519818799578,67000,68000,66200,67600,503725,0.005952380952380931
2018-11-06,43750,43800,42950,43750,7713625,-0.0011415525114155667,67600,68800,67100,68000,497920,0.00591715976331364
2018-11-07,43600,44500,43400,44000,11553998,0.005714285714285783,68400,69200,66600,67300,738870,-0.010294117647058787
2018-11-08,44900,45050,44050,44050,12617397,0.001136363636363713,68800,70700,68300,69900,1080894,0.038632986627043175
2018-11-09,44450,44850,43900,44300,7318500,0.00567536889897835,70000,72300,69700,71400,1129981,0.02145922746781115
2018-11-12,43850,45250,43700,45200,8552566,0.020316027088036037,71000,72200,70000,71200,631830,-0.0028011204481792618
2018-11-13,43900,44500,43400,44500,9311126,-0.015486725663716783,70200,71400,68800,70200,680494,-0.014044943820224698
2018-11-14,44500,44500,43800,44100,6783344,-0.008988764044943864,69600,71000,68700,69500,527813,-0.009971509971509973
2018-11-15,44050,44350,43500,44250,5864067,0.00340136054421758,69600,70400,68900,70300,459559,0.011510791366906581
2018-11-16,44600,44750,43700,44000,7777124,-0.005649717514124242,70900,72200,70300,71800,690404,0.021337126600284417
2018-11-19,44050,44250,43450,43650,7538720,-0.007954545454545436,72200,73100,71200,71600,637905,-0.0027855153203342198
2018-11-20,42450,43000,42100,42800,9420664,-0.019473081328751474,70800,71000,69600,70500,563066,-0.015363128491620137
2018-11-21,41800,42300,41800,42100,10769589,-0.016355140186915862,69900,70300,69200,69700,483426,-0.01134751773049647
2018-11-22,42000,42650,42000,42450,5970796,0.008313539192398967,70500,70600,68200,69200,561708,-0.00717360114777621
2018-11-23,42450,42600,41900,42400,5192638,-0.0011778563015312216,69500,70100,68900,69400,290959,0.0028901734104045396
2018-11-26,42150,42800,42100,42600,6613009,0.004716981132075526,69500,71600,69400,71200,658708,0.025936599423631135
2018-11-27,42900,43100,42500,43050,8367091,0.010563380281690238,71700,72300,71500,71800,478157,0.008426966292134797
2018-11-28,42800,43200,42750,43150,6943099,0.0023228803716608404,72100,72700,71800,72400,479308,0.008356545961002881
2018-11-29,43850,43850,42900,43150,8473511,0.0,73500,74600,73400,73800,923966,0.01933701657458564
2018-11-30,43450,44000,41750,41850,19775519,-0.030127462340672095,73800,74400,72000,72500,768135,-0.017615176151761558
2018-12-03,42750,43400,42400,43250,12110702,0.03345280764635605,74000,74500,73000,74400,671484,0.026206896551724146
2018-12-04,42650,42900,41900,42150,14347746,-0.02543352601156068,74200,74700,73100,73200,514998,-0.016129032258064502
2018-12-05,40900,41750,40850,41450,12631983,-0.016607354685646447,72100,72600,71200,71700,499091,-0.020491803278688492
2018-12-06,40600,41100,40450,40500,14251826,-0.022919179734619988,71300,71300,68000,68600,1054851,-0.04323570432357038
2018-12-07,40900,41400,40850,40950,11433083,0.011111111111111072,69400,69900,66700,66900,1100511,-0.02478134110787167
2018-12-10,40450,40650,40000,40200,14892263,-0.01831501831501836,66300,67400,64800,65300,806527,-0.02391629297458897
2018-12-11,40600,40700,40200,40250,10638766,0.0012437810945273853,65600,67100,65500,66700,626998,0.0214395099540583
2018-12-12,40250,40700,40150,40450,12024279,0.00496894409937898,66600,68200,65600,67900,681318,0.01799100449775115
2018-12-13,40650,40750,40000,40000,26254646,-0.011124845488257096,68000,68800,67100,68200,816888,0.004418262150220897
2018-12-14,40200,40200,38700,38950,19671783,-0.026249999999999996,68300,68500,66300,67700,517004,-0.007331378299120228
2018-12-17,38650,39600,38650,39150,11532968,0.005134788189987249,67700,69200,66900,69100,442744,0.02067946824224509
2018-12-18,38300,39200,38300,38900,11042101,-0.0063856960408684715,68200,68800,66800,66900,627414,-0.03183791606367581
2018-12-19,38900,39350,38850,39100,9942037,0.005141388174807249,66900,67500,65100,65300,885616,-0.02391629297458897
2018-12-20,38600,39100,38500,38650,11937617,-0.011508951406649648,64500,64500,61800,62600,1670644,-0.04134762633996936
2018-12-21,38200,38650,38100,38650,14947080,0.0,62000,62900,61800,62400,829833,-0.0031948881789137795
2018-12-24,38500,39050,38300,38800,9729530,0.0038809831824062613,62000,62400,61200,61800,513348,-0.009615384615384581
2018-12-26,38400,38750,38300,38350,12707675,-0.011597938144329856,61000,61900,60600,61300,453037,-0.008090614886731351
2018-12-27,38700,38800,38100,38250,10510643,-0.0026075619295958807,62500,63300,61700,61900,562848,0.00978792822185981
2018-12-28,38250,38900,38200,38700,9900267,0.0117647058823529,62300,63500,62100,62300,464747,0.00646203554119551
2019-01-02,39400,39400,38550,38750,7847664,0.0012919896640826156,63300,64200,62700,62800,568844,0.008025682182985605
2019-01-03,38300,38550,37450,37600,12471493,-0.029677419354838697,63100,64100,62100,62900,604561,0.0015923566878981443
2019-01-04,37450,37600,36850,37450,14108958,-0.003989361702127714,63000,63400,61100,62200,602100,-0.011128775834658211
2019-01-07,38000,38900,37800,38750,12748997,0.03471295060080104,63100,64700,62700,64200,660173,0.03215434083601276
2019-01-08,38000,39200,37950,38100,12756554,-0.01677419354838705,63700,63700,61200,61900,1338626,-0.03582554517133951
2019-01-09,38650,39600,38300,39600,17452708,0.03937007874015741,61700,63700,61600,63200,950285,0.02100161550888524
2019-01-10,40000,40150,39600,39800,14731699,0.005050505050504972,63100,66000,62700,65600,1065551,0.03797468354430378
2019-01-11,40350,40550,39950,40500,11661063,0.017587939698492372,65700,66500,65200,66000,601380,0.0060975609756097615
2019-01-14,40450,40700,39850,40050,11984996,-0.011111111111111072,66000,66400,65000,65900,401456,-0.0015151515151514694
2019-01-15,40050,41100,39850,41100,11492756,0.02621722846441954,65600,66500,65300,65800,560337,-0.0015174506828528056
2019-01-16,41150,41450,40700,41450,8491595,0.008515815085158085,66000,67600,66000,66500,565004,0.010638297872340496
2019-01-17,41700,42100,41450,41950,11736903,0.012062726176115701,66800,67600,66000,66100,467844,-0.006015037593984918
2019-01-18,42000,42400,41950,42300,11029256,0.008343265792610355,66800,67300,66300,67000,488762,0.013615733736762392
2019-01-21,42700,42750,41900,42750,11355701,0.010638297872340496,67700,68100,65800,66400,614764,-0.008955223880596996
2019-01-22,42750,42850,41850,42150,9964356,-0.01403508771929829,66400,66900,64100,64500,997141,-0.028614457831325324
2019-01-23,41350,42250,41350,42000,11071079,-0.003558718861209953,64400,65700,64300,65200,587708,0.010852713178294504
2019-01-24,43050,43100,42350,43050,14747623,0.02499999999999991,65100,65800,64800,65200,620651,0.0
2019-01-25,44300,44750,43750,44750,22789395,0.03948896631823451,65200,69800,65200,69500,1749374,0.06595092024539873
2019-01-28,45000,45500,44600,45050,17998914,0.006703910614525244,69600,70200,67600,67700,809802,-0.025899280575539585
2019-01-29,45050,45500,44350,45500,16215017,0.009988901220865598,67400,67400,66200,67400,845170,-0.004431314623338234
2019-01-30,44800,46400,44800,46400,17505980,0.01978021978021971,68000,68500,66800,67600,825346,0.0029673590504450953
2019-01-31,46650,47050,46150,46150,21621145,-0.0053879310344827624,68100,68400,66200,66600,903199,-0.014792899408283988
2019-02-01,46650,46950,46250,46350,13832454,0.004333694474539573,66300,66300,65200,65400,1039069,-0.018018018018018056
2019-02-07,46800,47100,46200,46200,15872001,-0.003236245954692518,65900,66400,65300,65900,663706,0.007645259938837912
2019-02-08,45700,45700,44650,44800,12689196,-0.030303030303030276,65500,65700,64700,64800,690327,-0.01669195751138086
2019-02-11,44500,45000,44250,45000,11125044,0.0044642857142858094,65000,69600,64900,69300,1987125,0.06944444444444442
2019-02-12,44650,46250,44650,46050,13184367,0.023333333333333428,70300,72900,70300,71900,2499697,0.037518037518037506
2019-02-13,46400,46700,46000,46200,11299738,0.0032573289902280145,72700,73900,71900,72100,1310740,0.0027816411682892728
2019-02-14,46600,47500,46150,47500,17259341,0.02813852813852824,70500,73000,70500,72300,799937,0.00277392510402219
2019-02-15,46750,46850,45650,46050,10554643,-0.030526315789473735,72700,73000,71400,72000,598744,-0.004149377593360981
2019-02-18,46500,46850,45850,46200,8183728,0.0032573289902280145,73200,73400,71100,72000,585460,0.0
2019-02-19,45850,46150,45450,45950,6741395,-0.005411255411255422,72000,73000,71000,72300,520978,0.004166666666666652
2019-02-20,46750,47100,46500,46900,11506720,0.020674646354733373,72400,73200,72300,72700,503913,0.0055325034578146415
2019-02-21,46500,47200,46200,46950,8694009,0.0010660980810235365,72800,73500,72100,73000,678067,0.004126547455295837
2019-02-22,46500,47150,46450,47150,6895772,0.004259850905218299,72900,73300,72100,73200,534335,0.00273972602739736
2019-02-25,47400,47550,47050,47350,7484716,0.0042417815482502785,73500,73600,70500,71300,1097013,-0.025956284153005438
2019-02-26,47350,47450,46500,46750,7985547,-0.012671594508975703,71300,71700,70400,70500,509895,-0.011220196353436185
2019-02-27,47000,47250,46750,46750,8045211,0.0,70500,72500,70000,72200,782090,0.02411347517730489
2019-02-28,46400,46500,45100,45100,23569321,-0.03529411764705881,72500,72500,70400,70500,882603,-0.023545706371191133
2019-03-04,46000,46100,44800,44850,12926539,-0.005543237250554278,70800,71800,70800,71200,474980,0.0099290780141843
2019-03-05,44600,45100,44150,44250,10612405,-0.013377926421404673,70900,72000,70300,71300,417224,0.001404494382022392
2019-03-06,44000,44300,43700,44000,10202544,-0.005649717514124242,72300,74600,72300,74400,1630920,0.04347826086956519
2019-03-07,43400,44950,43400,44450,11049749,0.010227272727272751,75200,76700,74200,75100,1846111,0.009408602150537737
2019-03-08,44450,44800,43800,43800,7729069,-0.01462317210348707,75000,76100,73300,73700,734055,-0.018641810918774926
2019-03-11,44400,44450,43650,43650,10717408,-0.003424657534246589,74000,75900,73000,75300,796316,0.02170963364993206
2019-03-12,44300,44950,44150,44650,11431977,0.02290950744558984,75700,76100,74200,74400,642759,-0.01195219123505975
2019-03-13,44250,44450,43700,43850,8108343,-0.017917133258678608,74500,76300,74300,76300,671827,0.02553763440860224
2019-03-14,43700,44300,43550,43850,18039161,0.0,76600,78100,75800,77500,1256548,0.01572739187418093
2019-03-15,43800,44250,43700,44200,16814163,0.007981755986316896,77600,78200,77000,77200,922796,-0.003870967741935516
2019-03-18,43950,44150,43450,43700,8188876,-0.011312217194570096,78000,78800,77400,78200,585035,0.012953367875647714
2019-03-19,43750,43900,43550,43900,7609563,0.004576659038901587,78100,78600,75300,76100,874127,-0.026854219948849067
2019-03-20,43800,44200,43100,44050,9846242,0.003416856492027387,76500,77500,76000,77400,623145,0.01708278580814726
2019-03-21,44600,46250,44050,45850,21138016,0.04086265607264483,77400,77400,73800,74100,1570980,-0.04263565891472865
2019-03-22,46850,47000,46250,46550,12535911,0.01526717557251911,74100,76200,72800,76100,1456647,0.026990553306342813
2019-03-25,45300,45650,44800,45500,8699728,-0.022556390977443663,74900,75100,73000,73000,806732,-0.04073587385019706
2019-03-26,45500,45700,44900,45250,9729811,-0.005494505494505475,73800,75100,73000,73300,778354,0.004109589041095818
2019-03-27,44750,45600,44250,45350,9568081,0.0022099447513812542,74000,74900,73800,73900,511443,0.008185538881309684
2019-03-28,44950,45200,44300,44850,6821306,-0.011025358324145529,73600,74300,71800,72200,838816,-0.023004059539918797
2019-03-29,44500,44900,44200,44650,11491713,-0.004459308807134854,72500,75100,72500,75100,1064758,0.040166204986149534
2019-04-01,45200,45450,44850,45050,7362129,0.008958566629339249,75500,76800,75100,76800,626814,0.022636484687083902
2019-04-02,45550,46100,45350,45750,9480688,0.015538290788013276,77000,78100,75500,75900,691913,-0.01171875
2019-04-03,46750,46750,45800,46600,12436570,0.01857923497267766,76000,77700,76000,76500,887694,0.007905138339920903
2019-04-04,46150,47100,46150,46950,12650168,0.007510729613734002,77100,77100,75000,75600,794535,-0.0117647058823529
2019-04-05,46950,47550,46600,46850,8546339,-0.0021299254526091493,75600,77500,74500,75800,1051488,0.002645502645502562
2019-04-08,47250,47250,46150,46650,8507909,-0.004268943436499417,76500,77300,75500,76400,763891,0.0079155672823219
2019-04-09,46700,46950,46200,46650,6878761,0.0,77200,77900,76400,77600,1049976,0.015706806282722585
2019-04-10,46400,46700,46050,46700,11883995,0.001071811361200492,77500,78400,76800,77200,863213,-0.005154639175257714
2019-04-11,46700,46800,46150,46250,13697399,-0.009635974304068484,78000,78000,76800,77400,603065,0.002590673575129543
2019-04-12,46050,46900,46000,46850,7668936,0.012972972972973063,77600,77800,75800,76000,806869,-0.018087855297157618
2019-04-15,47150,47500,47000,47050,8733019,0.004268943436499528,76600,77100,76000,76600,630842,0.007894736842105177
2019-04-16,47400,47400,46800,47250,7730881,0.004250797024442088,76400,78000,76300,77900,767127,0.016971279373368064
2019-04-17,47300,47600,47000,47050,5513658,-0.004232804232804255,77900,78000,75700,75900,996833,-0.025673940949935803
2019-04-18,47200,47250,45500,45600,12808747,-0.03081827842720508,75900,76500,73800,74000,935012,-0.025032938076416378
2019-04-19,45750,46000,45250,45300,8479710,-0.006578947368421018,74600,74900,73600,73900,451650,-0.0013513513513513375
2019-04-22,45400,45900,45100,45350,6006957,0.001103752759381793,74400,74500,73100,73500,422266,-0.005412719891745632
